"","date","output_per_hour","hours","GDPDEF","dyn","dh","pi"
"84",1989-04-01,57.132,80.219,57.001,0.289222718899218,0.385939315856554,1.05996530362944
"85",1989-07-01,57.398,80.403,57.417,0.464507951252546,0.229109437669095,0.727161518373798
"86",1989-10-01,57.404,80.407,57.826,0.0104527795778075,0.00497481500003616,0.709807480207481
"87",1990-01-01,57.936,80.657,58.45,0.922496571460041,0.310435852545154,1.07331863919571
"88",1990-04-01,58.338,80.31,59.105,0.691472903228973,-0.431144939670958,1.11438352842628
"89",1990-07-01,58.53,79.895,59.611,0.328576124755386,-0.518087360901909,0.852459759755764
"90",1990-10-01,57.921,79.555,60.055,-1.04594301813394,-0.426466623153132,0.74206882065555
"91",1991-01-01,58.1,78.777,60.643,0.308565073607614,-0.982753027329952,0.974340339946345
"92",1991-04-01,59.05,78.278,61.088,1.62188787855051,-0.635448319520293,0.731123513742027
"93",1991-07-01,59.551,78.194,61.566,0.844854562819464,-0.107367462637953,0.779432256478962
"94",1991-10-01,59.836,78.055,61.931,0.477439824064874,-0.177921185630758,0.591109197451622
"95",1992-01-01,61.018,77.597,62.161,1.95614161001894,-0.588493976058135,0.37069313634337
"96",1992-04-01,61.528,77.91,62.535,0.832345314234928,0.402554769471752,0.599860655479301
"97",1992-07-01,62.086,78.033,62.841,0.902816493448633,0.157749979809552,0.488132669086916
"98",1992-10-01,62.449,78.545,63.273,0.582970294389273,0.653989481104134,0.685097117984856
"99",1993-01-01,61.915,79.233,63.628,-0.858774696606979,0.87211697536933,0.559492716452681
"100",1993-04-01,61.553,80.133,64.007,-0.586388436330854,1.12948755449169,0.593882734254869
"101",1993-07-01,61.829,80.604,64.387,0.447391775731454,0.586052182221408,0.591929700045846
"102",1993-10-01,62.068,81.375,64.738,0.385804816016933,0.951982445600574,0.543660583980721
"103",1994-01-01,62.239,81.888,65.048,0.275125468177961,0.628435944864503,0.477710368660755
"104",1994-04-01,62.301,83.209,65.362,0.0995664125934326,1.60030550764221,0.481559093325057
"105",1994-07-01,61.946,84.192,65.737,-0.571443923857728,1.17443898040817,0.572088303900298
"106",1994-10-01,62.602,84.537,66.093,1.05341886871129,0.408940349071507,0.540090822074824
"107",1995-01-01,62.641,84.951,66.452,0.0622789317735517,0.488531133042969,0.541704142569444
"108",1995-04-01,62.936,84.826,66.771,0.469832123171887,-0.14725201009167,0.478897201937567
"109",1995-07-01,62.93,85.801,67.1,-0.00953394880989222,1.14285618595424,0.491518943402802
"110",1995-10-01,63.275,86.018,67.423,0.546730889234492,0.252591524076085,0.480216202015349
"111",1996-01-01,63.663,86.19,67.747,0.611323966583477,0.19975849808942,0.479397233880885
"112",1996-04-01,64.284,86.993,68.028,0.970722058980122,0.927349398809962,0.413920679356838
"113",1996-07-01,64.522,87.716,68.251,0.369548422986377,0.827666722738218,0.327270084221443
"114",1996-10-01,64.587,88.705,68.615,0.100690123061398,1.12119346378226,0.531908374921475
"115",1997-01-01,64.446,89.471,69.025,-0.218548830333631,0.859829291524594,0.595758809462232
"116",1997-04-01,65.399,89.905,69.162,1.46793039824091,0.483900685574312,0.198282103071268
"117",1997-07-01,65.925,90.449,69.464,0.80107644129761,0.603259866463546,0.435705391141283
"118",1997-10-01,66.245,90.874,69.695,0.484225808073635,0.468777571835322,0.331994642350608
"119",1998-01-01,66.858,91.431,69.794,0.92109769728852,0.611065777903708,0.141946700632722
"120",1998-04-01,67.194,91.913,69.959,0.501299053563997,0.525788801839777,0.236130997784745
"121",1998-07-01,68.109,92.041,70.255,1.35254051849865,0.139165248549133,0.422212389227905
"122",1998-10-01,68.625,93.182,70.453,0.754753681609621,1.23204400422301,0.281434077221565
"123",1999-01-01,69.578,93.044,70.682,1.3791525589065,-0.148207044408544,0.324512276845734
"124",1999-04-01,69.832,93.554,70.949,0.364393201428914,0.546631014183063,0.377036547504872
"125",1999-07-01,70.471,94.157,71.2,0.910892024084564,0.642479209226643,0.353150934390456
"126",1999-10-01,71.512,94.549,71.595,1.46639901116572,0.415461685218244,0.553242070803961
"127",2000-01-01,71.22,94.991,72.071,-0.409158993591952,0.4663931636677,0.662650511303564
"128",2000-04-01,72.659,95.245,72.52,2.00035861181913,0.267036892004402,0.621064164764551
"129",2000-07-01,72.59,95.238,72.944,-0.0950092671073932,-0.00734973725018406,0.582963758443533
"130",2000-10-01,73.353,94.876,73.337,1.04562322513688,-0.380824597345963,0.537323296320746
"131",2001-01-01,72.937,94.851,73.822,-0.568734870907317,-0.026353655668121,0.659153372929833
"132",2001-04-01,74.195,93.923,74.266,1.71007076190453,-0.983194164000523,0.599645252045455
"133",2001-07-01,74.613,92.799,74.558,0.561799230422277,-1.20394337759873,0.392410329918391
"134",2001-10-01,75.555,91.734,74.792,1.25461131034106,-1.15427790654943,0.313358140578401
"135",2002-01-01,77.135,90.989,75.027,2.06962655981791,-0.815446471703041,0.313712136284394
"136",2002-04-01,77.259,91.177,75.289,0.160628038215815,0.20640522023303,0.348599304560882
"137",2002-07-01,77.852,90.85,75.65,0.764617453426819,-0.359287744965187,0.478339843689835
"138",2002-10-01,77.749,90.989,76.089,-0.132389914003284,0.152882524732156,0.5786267536255
"139",2003-01-01,78.509,90.53,76.461,0.972757865782281,-0.50573326021528,0.487709914609891
"140",2003-04-01,79.546,90.24,76.73,1.31222027804725,-0.320849973759962,0.351195927285453
"141",2003-07-01,81.297,90.374,77.169,2.17736448253349,0.148382766104671,0.570505579245228
"142",2003-10-01,82.063,90.803,77.639,0.937812945751126,0.473570929823186,0.607205627705198
"143",2004-01-01,81.823,91.202,78.193,-0.29288672804908,0.438450195536433,0.711025121906772
"144",2004-04-01,82.68,91.295,78.824,1.0419357132621,0.101919492430458,0.803738954202782
"145",2004-07-01,83.067,91.811,79.324,0.466977626466036,0.563609456728287,0.632321200340957
"146",2004-10-01,83.428,92.332,79.939,0.433647335616083,0.565866082577227,0.772311279931426
"147",2005-01-01,84.324,92.586,80.578,1.06825375636719,0.274716533537145,0.796181557767728
