"","date","output_per_hour","hours","GDPDEF","dyn","dh","pi"
"36",1956-04-01,28.733,47.325,14.187,0.491932958910013,0.213645915699834,0.586760723427915
"37",1956-07-01,28.729,47.133,14.365,-0.0139222442882669,-0.406530446181641,1.24686401014045
"38",1956-10-01,29.037,47.395,14.423,1.06638132717718,0.554334527143485,0.402946217012046
"39",1957-01-01,29.369,47.44,14.621,1.1368817447154,0.094901678446524,1.36346968339276
"40",1957-04-01,29.253,47.339,14.723,-0.395756376112377,-0.213127461212492,0.695204544797079
"41",1957-07-01,29.664,47.111,14.811,1.39520568623532,-0.482796067495439,0.595925106156381
"42",1957-10-01,29.762,46.139,14.821,0.329822262441404,-2.08479400602668,0.0674946029942447
"43",1958-01-01,29.353,45.106,14.982,-1.38376563065483,-2.26433039882075,1.08043865509133
"44",1958-04-01,29.914,44.444,15.025,1.89318425358245,-1.47853056321541,0.286599989558001
"45",1958-07-01,30.476,44.977,15.117,1.86128903736282,1.19212782756386,0.610445794529957
"46",1958-10-01,30.996,45.648,15.189,1.69186752909405,1.48085464737431,0.475154328931104
"47",1959-01-01,31.034,46.533,15.224,0.122521375958851,1.92019438395792,0.230164833796653
"48",1959-04-01,31.336,47.413,15.248,0.968421870223812,1.87347143908445,0.157521691799767
"49",1959-07-01,31.379,47.274,15.307,0.137128300209399,-0.293599120996202,0.38618931977239
"50",1959-10-01,31.277,47.287,15.367,-0.325587621636192,0.0274954792819582,0.391211296362526
"51",1960-01-01,32.007,47.584,15.428,2.30716257281713,0.626115399331928,0.396168727278612
"52",1960-04-01,31.508,47.663,15.467,-1.57131470363558,0.165884527839788,0.252468171002151
"53",1960-07-01,31.696,47.397,15.52,0.594900811511723,-0.559647999732116,0.34207926990697
"54",1960-10-01,31.277,46.964,15.566,-1.33074868069327,-0.917758479085595,0.295953378212399
"55",1961-01-01,31.681,46.693,15.6,1.28341289553435,-0.578709026180135,0.21818657182946
"56",1961-04-01,32.514,46.586,15.636,2.59536337074264,-0.229419369700157,0.230503367521706
"57",1961-07-01,33.067,46.862,15.676,1.68650404050372,0.59070456840784,0.25549324066767
"58",1961-10-01,33.351,47.455,15.725,0.855195070251824,1.25747810892145,0.312092224911931
"59",1962-01-01,33.896,47.631,15.806,1.62092564046703,0.370191618102877,0.513781219627907
